"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
27.1,-0.007546,0.0919430555556,-0.143975308642
27.15,-0.002744,0.0751741666667,-0.437642592593
27.2,0.0005145,0.0446852777778,-0.648629938272
27.25,0.002058,0.00581194444444,-0.747189506173
27.3,0.0012005,-0.0353480555556,-0.715059722222
27.35,-0.001715,-0.0706961111111,-0.561344907407
27.4,-0.0063455,-0.0950872222222,-0.312034722222
27.45,-0.0118335,-0.104043333333,0.00508148148148
27.5,-0.01715,-0.0985172222222,0.389209722222
27.55,-0.022981,-0.0662180555556,0.764286574074
27.6,-0.025039,-0.00876555555556,0.878355246914
27.65,-0.022638,0.0304888888889,0.785247685185
27.7,-0.0221235,0.0692669444444,0.638572839506
27.75,-0.015778,0.103281111111,0.310764351852
27.8,-0.0101185,0.104138611111,-0.0905138888889
27.85,-0.004802,0.0893705555556,-0.408794598765
27.9,-0.000686,0.0601202777778,-0.643230864198
27.95,0.001715,0.0201988888889,-0.75158287037
28,0.001372,-0.0211516666667,-0.715800771605
28.05,-0.000686,-0.0561186111111,-0.560021604938
28.1,-0.0046305,-0.0807955555556,-0.313569753086
28.15,-0.0094325,-0.0894658333333,-0.0200612654321
28.2,-0.0142345,-0.0821294444444,0.260743518519
28.25,-0.018179,-0.0611683333333,0.488192746914
28.3,-0.0207515,-0.0301077777778,0.632273919753
28.35,-0.0214375,0.00647888888889,0.665885802469
28.4,-0.0200655,0.0419222222222,0.571296141975
28.45,-0.016807,0.0676472222222,0.37470632716
28.5,-0.0128625,0.0817483333333,0.114756790123
28.55,-0.0080605,0.0810813888889,-0.183145061728
28.6,-0.0039445,0.0621211111111,-0.4459
28.65,-0.001372,0.0315369444444,-0.598873765432
28.7,-0.000686,-0.00276305555556,-0.631321141975
28.75,-0.001715,-0.0355386111111,-0.55906882716
28.8,-0.004459,-0.0624069444444,-0.391274074074
28.85,-0.0084035,-0.0780325,-0.142652006173
28.9,-0.0128625,-0.0786994444444,0.150591820988
28.95,-0.0169785,-0.0625022222222,0.428008950617
29,-0.0197225,-0.0320133333333,0.614435802469
29.05,-0.0204085,0.00457333333333,0.667420833333
29.1,-0.019208,0.0400166666667,0.588022685185
29.15,-0.016121,0.0681236111111,0.390744753086
29.2,-0.0118335,0.0825105555556,0.110786882716
29.25,-0.007203,0.0804144444444,-0.196536882716
29.3,-0.003087,0.0613588888889,-0.465008487654
29.35,-0.0005145,0.0293455555556,-0.627192438272
29.4,0,-0.00705055555556,-0.656093364198
29.45,-0.001372,-0.0405883333333,-0.572460648148
29.5,-0.0042875,-0.0677425,-0.397202469136
29.55,-0.008575,-0.0838444444444,-0.139740740741
29.6,-0.013377,-0.0832727777778,0.153979475309
29.65,-0.017493,-0.0676472222222,0.426685648148
29.7,-0.0207515,-0.0376347222222,0.623487191358
29.75,-0.021609,0.000476388888889,0.685957654321
29.8,-0.02058,0.0365866666667,0.615235077161
29.85,-0.0176645,0.0657416666667,0.453167577161
29.9,-0.0135485,0.0832918333334,0.268794490743
29.95,-0.0087465,0.0896087500002,0.134563981485
30,-0.0042875,0.0903233333337,0.057897129633
